time [s]	total_relief [m]	mean incision[m/s]	mean diffusion [m/s]	energy expenditure [J/s]
1.228537368000000000e+14	8.860262387672258910e+02	3.171191512040382834e-11	0.000000000000000000e+00	1.053946416806868091e+07
1.228852944000000000e+14	8.860183996156955573e+02	3.171184017832195048e-11	0.000000000000000000e+00	1.053944110514225252e+07
1.229168520000000000e+14	8.860105817544451838e+02	3.171176322135018067e-11	0.000000000000000000e+00	1.053941811475377716e+07
1.229484096000000000e+14	8.860027850980701487e+02	3.171168430305687109e-11	0.000000000000000000e+00	1.053939519885350578e+07
1.229799672000000000e+14	8.859950095600639770e+02	3.171160347674466153e-11	0.000000000000000000e+00	1.053937235933985561e+07
1.230115248000000000e+14	8.859872550528380089e+02	3.171180373654875277e-11	0.000000000000000000e+00	1.053934959805960581e+07
1.230430824000000000e+14	8.859795214877407261e+02	3.171175418277829115e-11	0.000000000000000000e+00	1.053932664294390939e+07
1.230746400000000000e+14	8.859718087750769655e+02	3.171170201344894844e-11	0.000000000000000000e+00	1.053930373579227366e+07
1.231061976000000000e+14	8.859641168241278137e+02	3.171164729618374786e-11	0.000000000000000000e+00	1.053928087913636304e+07
1.231377552000000000e+14	8.859564455431698207e+02	3.171159009804799253e-11	0.000000000000000000e+00	1.053925807544241101e+07
1.231693128000000000e+14	8.859487948394947807e+02	3.171153048550919897e-11	0.000000000000000000e+00	1.053923532711165957e+07
1.232008704000000000e+14	8.859411646194292871e+02	3.171146852439542138e-11	0.000000000000000000e+00	1.053921263648105785e+07
1.232324280000000000e+14	8.859335547883541722e+02	3.171140427985533371e-11	0.000000000000000000e+00	1.053919000582390092e+07
1.232639856000000000e+14	8.859259652507246301e+02	3.171133781632139430e-11	0.000000000000000000e+00	1.053916743735031039e+07
1.232955432000000000e+14	8.859183959100895436e+02	3.171126919747709467e-11	0.000000000000000000e+00	1.053914493320812844e+07
1.233271008000000000e+14	8.859108466691111516e+02	3.171119848622654773e-11	0.000000000000000000e+00	1.053912249548340589e+07
1.233586584000000000e+14	8.859033174295851722e+02	3.171112574467145595e-11	0.000000000000000000e+00	1.053910012620159052e+07
1.233902160000000000e+14	8.858958080924602427e+02	3.171105103408907476e-11	0.000000000000000000e+00	1.053907782732770592e+07
1.234217736000000000e+14	8.858883185578577013e+02	3.171097441491777568e-11	0.000000000000000000e+00	1.053905560076780058e+07
1.234533312000000000e+14	8.858808487250914823e+02	3.171089594674543344e-11	0.000000000000000000e+00	1.053903344836906157e+07
1.234848888000000000e+14	8.858733984926878975e+02	3.171081568830153550e-11	0.000000000000000000e+00	1.053901137192121334e+07
1.235164464000000000e+14	8.858659677584053043e+02	3.171073369745504944e-11	0.000000000000000000e+00	1.053898937315715477e+07
1.235480040000000000e+14	8.858585564192541142e+02	3.171065003121377673e-11	0.000000000000000000e+00	1.053896745375366695e+07
1.235795616000000000e+14	8.858511643715164610e+02	3.171056474572575507e-11	0.000000000000000000e+00	1.053894561533235945e+07
1.236111192000000000e+14	8.858437915107659819e+02	3.171093197692502255e-11	0.000000000000000000e+00	1.053892385946069285e+07
1.236426768000000000e+14	8.858364377318875995e+02	3.171085235034931142e-11	0.000000000000000000e+00	1.053890174813851714e+07
1.236742344000000000e+14	8.858291029290974166e+02	3.171077097357301928e-11	0.000000000000000000e+00	1.053887971388853714e+07
1.237057920000000000e+14	8.858217869959622703e+02	3.171068790610905119e-11	0.000000000000000000e+00	1.053885775840477832e+07
1.237373496000000000e+14	8.858144898254197415e+02	3.171060320647482615e-11	0.000000000000000000e+00	1.053883588332361169e+07
1.237689072000000000e+14	8.858072113097978217e+02	3.171051693220327609e-11	0.000000000000000000e+00	1.053881409022496268e+07
1.238004648000000000e+14	8.857999513408343546e+02	3.171042913985139551e-11	0.000000000000000000e+00	1.053879238063291833e+07
1.238320224000000000e+14	8.857927098096972713e+02	3.171033988500896568e-11	0.000000000000000000e+00	1.053877075601677783e+07
1.238635800000000000e+14	8.857854866070038042e+02	3.171024922230720769e-11	0.000000000000000000e+00	1.053874921779227071e+07
1.238951376000000000e+14	8.857782816228402680e+02	3.171015720542435304e-11	0.000000000000000000e+00	1.053872776732197963e+07
1.239266952000000000e+14	8.857710947467817277e+02	3.171006388709182162e-11	0.000000000000000000e+00	1.053870640591667965e+07
1.239582528000000000e+14	8.857639258679116665e+02	3.170996931909946265e-11	0.000000000000000000e+00	1.053868513483599573e+07
1.239898104000000000e+14	8.857567748748411987e+02	3.170987355230029164e-11	0.000000000000000000e+00	1.053866395528961718e+07
1.240213680000000000e+14	8.857496416557290786e+02	3.170977663661476840e-11	0.000000000000000000e+00	1.053864286843782850e+07
1.240529256000000000e+14	8.857425260983008002e+02	3.170967862103578605e-11	0.000000000000000000e+00	1.053862187539266795e+07
1.240844832000000000e+14	8.857354280898680372e+02	3.170957955363161775e-11	0.000000000000000000e+00	1.053860097721877508e+07
1.241160408000000000e+14	8.857283475173483112e+02	3.170947948155308355e-11	0.000000000000000000e+00	1.053858017493415996e+07
1.241475984000000000e+14	8.857212842672839770e+02	3.170937845103606416e-11	0.000000000000000000e+00	1.053855946951134875e+07
1.241791560000000000e+14	8.857142382258618909e+02	3.170927650740890687e-11	0.000000000000000000e+00	1.053853886187797040e+07
1.242107136000000000e+14	8.857072092789321687e+02	3.170917369509824805e-11	0.000000000000000000e+00	1.053851835291790031e+07
1.242422712000000000e+14	8.857001973120279672e+02	3.170907005763546910e-11	0.000000000000000000e+00	1.053849794347190112e+07
1.242738288000000000e+14	8.856932022103841291e+02	3.170896563766451589e-11	0.000000000000000000e+00	1.053847763433864154e+07
1.243053864000000000e+14	8.856862238589563958e+02	3.170886047695071981e-11	0.000000000000000000e+00	1.053845742627561279e+07
1.243369440000000000e+14	8.856792621424403933e+02	3.170875461638888222e-11	0.000000000000000000e+00	1.053843731999970227e+07
1.243685016000000000e+14	8.856723169452908451e+02	3.170864809601371758e-11	0.000000000000000000e+00	1.053841731618835963e+07
1.244000592000000000e+14	8.856653881517399896e+02	3.170854095500893308e-11	0.000000000000000000e+00	1.053839741548022255e+07
1.244316168000000000e+14	8.856584756458166794e+02	3.170843323171897069e-11	0.000000000000000000e+00	1.053837761847597919e+07
1.244631744000000000e+14	8.856515793113650261e+02	3.170832496365943093e-11	0.000000000000000000e+00	1.053835792573929019e+07
1.244947320000000000e+14	8.856446990320631585e+02	3.171012732354456398e-11	0.000000000000000000e+00	1.053833973571470007e+07
1.245262896000000000e+14	8.856378346914416397e+02	3.170999985039149988e-11	0.000000000000000000e+00	1.053831840323266201e+07
1.245578472000000000e+14	8.856309861729022259e+02	3.170987176787683824e-11	0.000000000000000000e+00	1.053829719413443655e+07
1.245894048000000000e+14	8.856241533597360558e+02	3.170974314225582034e-11	0.000000000000000000e+00	1.053827610900985636e+07
1.246209624000000000e+14	8.856173361351421818e+02	3.170961401786777626e-11	0.000000000000000000e+00	1.053825514838450029e+07
1.246525200000000000e+14	8.856105343822455325e+02	3.170948442947206962e-11	0.000000000000000000e+00	1.053823431274133921e+07
1.246840776000000000e+14	8.856037479841154436e+02	3.170935441069149208e-11	0.000000000000000000e+00	1.053821360252927616e+07
1.247156352000000000e+14	8.855969768237836206e+02	3.170922399745820075e-11	0.000000000000000000e+00	1.053819301816500165e+07
1.247471928000000000e+14	8.855902207842621010e+02	3.170953310048827391e-11	0.000000000000000000e+00	1.053817256003036164e+07
1.247787504000000000e+14	8.855834797485611034e+02	3.170940957420633196e-11	0.000000000000000000e+00	1.053815180270871893e+07
1.248103080000000000e+14	8.855767535997068762e+02	3.170928546402518886e-11	0.000000000000000000e+00	1.053813116495059989e+07
1.248418656000000000e+14	8.855700422207594329e+02	3.170916081706649361e-11	0.000000000000000000e+00	1.053811064732122421e+07
1.248734232000000000e+14	8.855633454948301733e+02	3.170903567893174403e-11	0.000000000000000000e+00	1.053809025034010597e+07
1.249049808000000000e+14	8.855566633050992777e+02	3.170891009357745357e-11	0.000000000000000000e+00	1.053806997448267043e+07
1.249365384000000000e+14	8.855499955348333287e+02	3.170878410342763498e-11	0.000000000000000000e+00	1.053804982018191181e+07
1.249680960000000000e+14	8.855433420674022500e+02	3.170865774958226917e-11	0.000000000000000000e+00	1.053802978782944940e+07
1.249996536000000000e+14	8.855367027862968143e+02	3.170853107202196785e-11	0.000000000000000000e+00	1.053800987777742185e+07
1.250312112000000000e+14	8.855300775751456968e+02	3.170840410975700812e-11	0.000000000000000000e+00	1.053799009033914469e+07
1.250627688000000000e+14	8.855234663177320726e+02	3.170827690090352367e-11	0.000000000000000000e+00	1.053797042579020932e+07
1.250943264000000000e+14	8.855168688980107845e+02	3.170814948269816127e-11	0.000000000000000000e+00	1.053795088436928578e+07
1.251258840000000000e+14	8.855102852001251676e+02	3.170802189147139137e-11	0.000000000000000000e+00	1.053793146627889574e+07
1.251574416000000000e+14	8.855037151084231937e+02	3.170789416260373209e-11	0.000000000000000000e+00	1.053791217168668844e+07
1.251889992000000000e+14	8.854971585074742961e+02	3.170776633048258723e-11	0.000000000000000000e+00	1.053789300072572380e+07
1.252205568000000000e+14	8.854906152820857415e+02	3.170763842847582170e-11	0.000000000000000000e+00	1.053787395349606685e+07
1.252521144000000000e+14	8.854840853173187725e+02	3.170751048892241051e-11	0.000000000000000000e+00	1.053785503006536700e+07
1.252836720000000000e+14	8.854775684985045245e+02	3.170738254314445229e-11	0.000000000000000000e+00	1.053783623046987318e+07
1.253152296000000000e+14	8.854710647112601691e+02	3.170725462147297343e-11	0.000000000000000000e+00	1.053781755471569672e+07
1.253467872000000000e+14	8.854645738415049436e+02	3.170712675328695419e-11	0.000000000000000000e+00	1.053779900277943537e+07
1.253783448000000000e+14	8.854580957754753854e+02	3.170699896705230318e-11	0.000000000000000000e+00	1.053778057460931689e+07
1.254099024000000000e+14	8.854516303997411342e+02	3.170687129036501933e-11	0.000000000000000000e+00	1.053776227012608573e+07
1.254414600000000000e+14	8.854451776012205073e+02	3.170674374998845380e-11	0.000000000000000000e+00	1.053774408922364376e+07
1.254730176000000000e+14	8.854387372671955063e+02	3.170661637188556360e-11	0.000000000000000000e+00	1.053772603177010454e+07
1.255045752000000000e+14	8.854323092853269372e+02	3.170648918125033793e-11	0.000000000000000000e+00	1.053770809760842845e+07
1.255361328000000000e+14	8.854258935436696447e+02	3.170636220252903997e-11	0.000000000000000000e+00	1.053769028655704483e+07
1.255676904000000000e+14	8.854194899306870639e+02	3.170623545944473148e-11	0.000000000000000000e+00	1.053767259841095470e+07
1.255992480000000000e+14	8.854130983352661133e+02	3.170610897501804278e-11	0.000000000000000000e+00	1.053765503294203617e+07
1.256308056000000000e+14	8.854067186467315196e+02	3.170598277158854373e-11	0.000000000000000000e+00	1.053763758989984915e+07
1.256623632000000000e+14	8.854003507548603693e+02	3.170585687083694839e-11	0.000000000000000000e+00	1.053762026901254244e+07
1.256939208000000000e+14	8.853939945498962061e+02	3.170573129380997563e-11	0.000000000000000000e+00	1.053760306998709030e+07
1.257254784000000000e+14	8.853876499225631278e+02	3.170695922286897392e-11	0.000000000000000000e+00	1.053758176405432448e+07
1.257570360000000000e+14	8.853813167640795427e+02	3.170681246334999683e-11	0.000000000000000000e+00	1.053756349804022163e+07
1.257885936000000000e+14	8.853749949661720393e+02	3.170666624447672693e-11	0.000000000000000000e+00	1.053754537407763861e+07
1.258201512000000000e+14	8.853686844210889149e+02	3.170770781322261896e-11	0.000000000000000000e+00	1.053753108892006613e+07
1.258517088000000000e+14	8.853626718422129898e+02	3.170757526439275582e-11	0.000000000000000000e+00	1.053751209833048098e+07
1.258832664000000000e+14	8.853565505224775052e+02	3.170744290233117602e-11	0.000000000000000000e+00	1.053749323603748716e+07
1.259148240000000000e+14	8.853503703772877316e+02	3.170731070962725922e-11	0.000000000000000000e+00	1.053747450186041370e+07
1.259463816000000000e+14	8.853441604330265591e+02	3.170717870865898750e-11	0.000000000000000000e+00	1.053745589563538693e+07
1.259779392000000000e+14	8.853379375508181965e+02	3.170704692821346110e-11	0.000000000000000000e+00	1.053743741717661172e+07
1.260094968000000000e+14	8.853317115071473609e+02	3.170691539299222534e-11	0.000000000000000000e+00	1.053741906627081521e+07
1.260410544000000000e+14	8.853254879527540879e+02	3.170678412263276124e-11	0.000000000000000000e+00	1.053740084268062003e+07
1.260726120000000000e+14	8.853192701358625527e+02	3.170665313372033087e-11	0.000000000000000000e+00	1.053738274614952877e+07
1.261041696000000000e+14	8.853130599057742529e+02	3.170652244196276449e-11	0.000000000000000000e+00	1.053736477640532330e+07
1.261357272000000000e+14	8.853068582973515959e+02	3.170639206363990067e-11	0.000000000000000000e+00	1.053734693316027708e+07
1.261672848000000000e+14	8.853006658714205059e+02	3.170626201626981566e-11	0.000000000000000000e+00	1.053732921611097082e+07
1.261988424000000000e+14	8.852944829130200333e+02	3.170613231868389648e-11	0.000000000000000000e+00	1.053731162493719347e+07
1.262304000000000000e+14	8.852883095468653210e+02	3.170600299073125314e-11	0.000000000000000000e+00	1.053729415930017829e+07
1.262619576000000000e+14	8.852821458045965528e+02	3.170587405278551859e-11	0.000000000000000000e+00	1.053727681884238310e+07
1.262935152000000000e+14	8.852759916639485027e+02	3.170574552519505803e-11	0.000000000000000000e+00	1.053725960318610631e+07
1.263250728000000000e+14	8.852698470715658914e+02	3.170561742777637890e-11	0.000000000000000000e+00	1.053724251193438098e+07
1.263566304000000000e+14	8.852637119562958787e+02	3.170548977941383364e-11	0.000000000000000000e+00	1.053722554467058182e+07
1.263881880000000000e+14	8.852575862369329798e+02	3.170536259780504192e-11	0.000000000000000000e+00	1.053720870096024126e+07
1.264197456000000000e+14	8.852514698267336826e+02	3.170523589934794173e-11	0.000000000000000000e+00	1.053719198035156541e+07
1.264513032000000000e+14	8.852453626360500039e+02	3.170510969915510995e-11	0.000000000000000000e+00	1.053717538237679563e+07
1.264828608000000000e+14	8.852392645738671035e+02	3.170498401116097267e-11	0.000000000000000000e+00	1.053715890655374713e+07
1.265144184000000000e+14	8.852331755487016380e+02	3.170485884828262079e-11	0.000000000000000000e+00	1.053714255238664150e+07
1.265459760000000000e+14	8.852270954691301768e+02	3.170473422260346992e-11	0.000000000000000000e+00	1.053712631936720572e+07
1.265775336000000000e+14	8.852210242440987713e+02	3.170461014554744007e-11	0.000000000000000000e+00	1.053711020697536878e+07
1.266090912000000000e+14	8.852149617831083788e+02	3.170448662802950256e-11	0.000000000000000000e+00	1.053709421468026191e+07
1.266406488000000000e+14	8.852089079963250242e+02	3.170436368057152401e-11	0.000000000000000000e+00	1.053707834194019623e+07
1.266722064000000000e+14	8.852028627946481265e+02	3.170424131338330426e-11	0.000000000000000000e+00	1.053706258820346184e+07
1.267037640000000000e+14	8.851968260897526761e+02	3.170411953641070143e-11	0.000000000000000000e+00	1.053704695290837251e+07
1.267353216000000000e+14	8.851907977941176568e+02	3.170399835935890933e-11	0.000000000000000000e+00	1.053703143548361957e+07
1.267668792000000000e+14	8.851847778210449178e+02	3.170653459260204156e-11	0.000000000000000000e+00	1.053701180689279176e+07
1.267984368000000000e+14	8.851787660846742938e+02	3.170640581707554674e-11	0.000000000000000000e+00	1.053699395188685693e+07
1.268299944000000000e+14	8.851727624999931550e+02	3.170558223008034740e-11	0.000000000000000000e+00	1.053697622152535617e+07
1.268615520000000000e+14	8.851667669828473208e+02	3.170544642588034992e-11	0.000000000000000000e+00	1.053695928833013773e+07
1.268931096000000000e+14	8.851607794499474267e+02	3.170531130495208221e-11	0.000000000000000000e+00	1.053694248658260144e+07
1.269246672000000000e+14	8.851547998188772226e+02	3.170600780970243646e-11	0.000000000000000000e+00	1.053692158716547489e+07
1.269562248000000000e+14	8.851488280080997129e+02	3.170587372924634603e-11	0.000000000000000000e+00	1.053690424204321951e+07
1.269877824000000000e+14	8.851428639369634084e+02	3.170574027471334024e-11	0.000000000000000000e+00	1.053688702670013160e+07
1.270193400000000000e+14	8.851369075257080112e+02	3.170560747955519114e-11	0.000000000000000000e+00	1.053686994053038582e+07
1.270508976000000000e+14	8.851309586954699853e+02	3.170547537469444328e-11	0.000000000000000000e+00	1.053685298289575055e+07
1.270824552000000000e+14	8.851250173682880131e+02	3.170534398448483192e-11	0.000000000000000000e+00	1.053683615312799439e+07
1.271140128000000000e+14	8.851190834671079983e+02	3.170521332645527067e-11	0.000000000000000000e+00	1.053681945053552464e+07
1.271455704000000000e+14	8.851131569157873855e+02	3.170508341239355502e-11	0.000000000000000000e+00	1.053680287440952472e+07
1.271771280000000000e+14	8.851072376390997078e+02	3.170495424971700058e-11	0.000000000000000000e+00	1.053678642402996682e+07
1.272086856000000000e+14	8.851013255627392482e+02	3.170482584272253277e-11	0.000000000000000000e+00	1.053677009866956621e+07
1.272402432000000000e+14	8.850954206133245634e+02	3.170469819359145271e-11	0.000000000000000000e+00	1.053675389759681374e+07
1.272718008000000000e+14	8.850895227184021223e+02	3.170457130314500857e-11	0.000000000000000000e+00	1.053673782007819042e+07
1.273033584000000000e+14	8.850836318064503985e+02	3.170444517138412446e-11	0.000000000000000000e+00	1.053672186537942104e+07
1.273349160000000000e+14	8.850777478068824848e+02	3.170431979786413912e-11	0.000000000000000000e+00	1.053670603276612796e+07
1.273664736000000000e+14	8.850718706500492772e+02	3.170419518194526065e-11	0.000000000000000000e+00	1.053669032150430977e+07
1.273980312000000000e+14	8.850660002672423161e+02	3.170407132295690406e-11	0.000000000000000000e+00	1.053667473086079583e+07
1.274295888000000000e+14	8.850601365906960609e+02	3.170443806332803713e-11	0.000000000000000000e+00	1.053665926010279171e+07
1.274611464000000000e+14	8.850542795535902769e+02	3.170478409660405208e-11	0.000000000000000000e+00	1.053664343436944671e+07
1.274927040000000000e+14	8.850484290900518545e+02	3.170468640314887164e-11	0.000000000000000000e+00	1.053662727370369434e+07
1.275242616000000000e+14	8.850425851351568554e+02	3.170458847720972035e-11	0.000000000000000000e+00	1.053661120759730227e+07
1.275558192000000000e+14	8.850367476249316496e+02	3.170449034674618827e-11	0.000000000000000000e+00	1.053659523627539352e+07
1.275873768000000000e+14	8.850309164963543935e+02	3.170439203916115996e-11	0.000000000000000000e+00	1.053657935993589088e+07
1.276189344000000000e+14	8.850250916873557117e+02	3.170429358130453036e-11	0.000000000000000000e+00	1.053656357875032350e+07
1.276504920000000000e+14	8.850192731368199475e+02	3.170419499947268780e-11	0.000000000000000000e+00	1.053654789286409318e+07
1.276820496000000000e+14	8.850134607845851633e+02	3.170093586320777384e-11	0.000000000000000000e+00	1.053653230239710957e+07
1.277136072000000000e+14	8.850076545714434815e+02	3.169984820441452141e-11	0.000000000000000000e+00	1.053651986651333980e+07
1.277451648000000000e+14	8.850018544391414252e+02	3.169982151311885973e-11	0.000000000000000000e+00	1.053650848339630105e+07
1.277767224000000000e+14	8.849960603303791231e+02	3.169979396838667085e-11	0.000000000000000000e+00	1.053649712611425854e+07
1.278082800000000000e+14	8.849902721888103088e+02	3.169976559597128612e-11	0.000000000000000000e+00	1.053648579549336806e+07
1.278398376000000000e+14	8.849844899590412979e+02	3.169973642123340394e-11	0.000000000000000000e+00	1.053647449233468249e+07
1.278713952000000000e+14	8.849787135866300787e+02	3.169815332633277264e-11	0.000000000000000000e+00	1.053646321741475724e+07
1.279029528000000000e+14	8.849729430180850613e+02	3.169714943109846274e-11	0.000000000000000000e+00	1.053645347480412759e+07
1.279345104000000000e+14	8.849671782008636001e+02	3.169716991919678990e-11	0.000000000000000000e+00	1.053644470388371311e+07
1.279660680000000000e+14	8.849614190833702878e+02	3.169718893360122066e-11	0.000000000000000000e+00	1.053643591313248314e+07
1.279976256000000000e+14	8.849556656149550236e+02	3.169720650396235427e-11	0.000000000000000000e+00	1.053642710397684388e+07
1.280291832000000000e+14	8.849499177459107386e+02	3.169722265960767901e-11	0.000000000000000000e+00	1.053641827781442925e+07
1.280607408000000000e+14	8.849441754274712366e+02	3.169723742954621865e-11	0.000000000000000000e+00	1.053640943601466343e+07
1.280922984000000000e+14	8.849384386118081238e+02	3.169726087684467808e-11	0.000000000000000000e+00	1.053640057991886325e+07
1.281238560000000000e+14	8.849327072520281945e+02	3.169730046130084632e-11	0.000000000000000000e+00	1.053639170112786256e+07
1.281554136000000000e+14	8.849269813021701339e+02	3.169733820602815554e-11	0.000000000000000000e+00	1.053638278402242064e+07
1.281869712000000000e+14	8.849212607172014486e+02	3.169737414376554845e-11	0.000000000000000000e+00	1.053637383038292266e+07
1.282185288000000000e+14	8.849155454530144880e+02	3.169740830706317021e-11	0.000000000000000000e+00	1.053636484195864573e+07
1.282500864000000000e+14	8.849098354664228054e+02	3.169744072827865910e-11	0.000000000000000000e+00	1.053635582046702318e+07
1.282816440000000000e+14	8.849041307151572937e+02	3.169747143956990867e-11	0.000000000000000000e+00	1.053634676759431884e+07
1.283132016000000000e+14	8.848984311578615234e+02	3.169774458555142422e-11	0.000000000000000000e+00	1.053633768499543704e+07
1.283447592000000000e+14	8.848927367540876503e+02	3.169778407013587971e-11	0.000000000000000000e+00	1.053632833801317960e+07
1.283763168000000000e+14	8.848870474642915269e+02	3.169543337589572907e-11	0.000000000000000000e+00	1.053631895281296410e+07
1.284078744000000000e+14	8.848813632498277002e+02	3.169550265465185486e-11	0.000000000000000000e+00	1.053631184289671108e+07
1.284394320000000000e+14	8.848756840729445230e+02	3.169556982625032420e-11	0.000000000000000000e+00	1.053630466592413001e+07
1.284709896000000000e+14	8.848700098967784697e+02	3.169563492376656136e-11	0.000000000000000000e+00	1.053629742393486388e+07
1.285025472000000000e+14	8.848643406853490205e+02	3.169569798018163382e-11	0.000000000000000000e+00	1.053629011893643998e+07
1.285341048000000000e+14	8.848586764035526357e+02	3.169575902823308842e-11	0.000000000000000000e+00	1.053628275290441327e+07
1.285656624000000000e+14	8.848530170171567306e+02	3.169581810038382216e-11	0.000000000000000000e+00	1.053627532778277807e+07
1.285972200000000000e+14	8.848473624927937635e+02	3.169587522884159853e-11	0.000000000000000000e+00	1.053626784548398294e+07
1.286287776000000000e+14	8.848417127979546422e+02	3.169593044558991169e-11	0.000000000000000000e+00	1.053626030788940750e+07
1.286603352000000000e+14	8.848360679009823571e+02	3.169598378241601364e-11	0.000000000000000000e+00	1.053625271684951894e+07
1.286918928000000000e+14	8.848304277710651604e+02	3.169603527092725752e-11	0.000000000000000000e+00	1.053624507418381050e+07
1.287234504000000000e+14	8.848247923782296311e+02	3.169608494255464546e-11	0.000000000000000000e+00	1.053623738168131933e+07
1.287550080000000000e+14	8.848191616933336263e+02	3.169613282855023070e-11	0.000000000000000000e+00	1.053622964110065810e+07
1.287865656000000000e+14	8.848135356880590052e+02	3.169617895997591830e-11	0.000000000000000000e+00	1.053622185417021252e+07
1.288181232000000000e+14	8.848079143349041260e+02	3.169622336769186529e-11	0.000000000000000000e+00	1.053621402258825116e+07
1.288496808000000000e+14	8.848022976071762287e+02	3.169626608234252844e-11	0.000000000000000000e+00	1.053620614802309684e+07
1.288812384000000000e+14	8.847966854789835907e+02	3.169630713434340349e-11	0.000000000000000000e+00	1.053619823211366870e+07
1.289127960000000000e+14	8.847910779252275688e+02	3.169634655386872733e-11	0.000000000000000000e+00	1.053619027646913938e+07
1.289443536000000000e+14	8.847854749215944139e+02	3.169638437084122870e-11	0.000000000000000000e+00	1.053618228266964853e+07
1.289759112000000000e+14	8.847798764445471988e+02	3.169642061492138778e-11	0.000000000000000000e+00	1.053617425226639397e+07
1.290074688000000000e+14	8.847742824713170648e+02	3.169645531549867325e-11	0.000000000000000000e+00	1.053616618678179756e+07
1.290390264000000000e+14	8.847686929798948086e+02	3.169648850168302489e-11	0.000000000000000000e+00	1.053615808770977147e+07
1.290705840000000000e+14	8.847631079490221282e+02	3.169652020229686613e-11	0.000000000000000000e+00	1.053614995651615225e+07
1.291021416000000000e+14	8.847575273581826423e+02	3.169655044586873866e-11	0.000000000000000000e+00	1.053614179463890195e+07
1.291336992000000000e+14	8.847519511875930220e+02	3.169657926062384149e-11	0.000000000000000000e+00	1.053613360348830186e+07
1.291652568000000000e+14	8.847463794181935555e+02	3.169660667447923596e-11	0.000000000000000000e+00	1.053612538444733806e+07
1.291968144000000000e+14	8.847408120316390523e+02	3.169663271503714425e-11	0.000000000000000000e+00	1.053611713887190074e+07
1.292283720000000000e+14	8.847352490102895217e+02	3.169851322251677295e-11	0.000000000000000000e+00	1.053611396328544058e+07
1.292599296000000000e+14	8.847299769933621292e+02	3.169853256964680505e-11	0.000000000000000000e+00	1.053610387232399359e+07
1.292914872000000000e+14	8.847245895629926054e+02	3.169855032464121713e-11	0.000000000000000000e+00	1.053609376263616607e+07
1.293230448000000000e+14	8.847191367250986787e+02	3.169856650085307595e-11	0.000000000000000000e+00	1.053608363576291874e+07
1.293546024000000000e+14	8.847136475906841042e+02	3.169858113146081561e-11	0.000000000000000000e+00	1.053607349323232099e+07
1.293861600000000000e+14	8.847081391045807095e+02	3.169859424770020421e-11	0.000000000000000000e+00	1.053606333654061519e+07
1.294177176000000000e+14	8.847026211279113568e+02	3.169860587642868472e-11	0.000000000000000000e+00	1.053605316715325974e+07
1.294492752000000000e+14	8.846970993974414341e+02	3.169861604245685460e-11	0.000000000000000000e+00	1.053604298651036806e+07
1.294808328000000000e+14	8.846915772487101322e+02	3.169862477081670492e-11	0.000000000000000000e+00	1.053603279602747038e+07
1.295123904000000000e+14	8.846860566193502109e+02	3.169863208791016062e-11	0.000000000000000000e+00	1.053602259709620476e+07
1.295439480000000000e+14	8.846805386332848684e+02	3.169863802176268246e-11	0.000000000000000000e+00	1.053601239108262397e+07
1.295755056000000000e+14	8.846750239408823973e+02	3.169864260182524774e-11	0.000000000000000000e+00	1.053600217932562716e+07
1.296070632000000000e+14	8.846695129170125256e+02	3.169864585862818169e-11	0.000000000000000000e+00	1.053599196313538589e+07
1.296386208000000000e+14	8.846640057763643199e+02	3.169864782341445794e-11	0.000000000000000000e+00	1.053598174379286915e+07
1.296701784000000000e+14	8.846585026405871304e+02	3.169864852779015654e-11	0.000000000000000000e+00	1.053597152254858054e+07
1.297017360000000000e+14	8.846530035773805594e+02	3.170107598992827973e-11	0.000000000000000000e+00	1.053595228573786281e+07
1.297332936000000000e+14	8.846472220492117913e+02	3.170108263483205451e-11	0.000000000000000000e+00	1.053593971422265284e+07
1.297648512000000000e+14	8.846415643255181749e+02	3.170108733814334200e-11	0.000000000000000000e+00	1.053592713627567142e+07
1.297964088000000000e+14	8.846359804360955650e+02	3.170109016524324743e-11	0.000000000000000000e+00	1.053591455377627537e+07
1.298279664000000000e+14	8.846304412766270389e+02	3.170109117271174544e-11	0.000000000000000000e+00	1.053590196854050085e+07
1.298595240000000000e+14	8.846249298950340290e+02	3.170109041751157554e-11	0.000000000000000000e+00	1.053588938232955523e+07
1.298910816000000000e+14	8.846194364167482718e+02	3.170076439712203148e-11	0.000000000000000000e+00	1.053587679684961401e+07
1.299226392000000000e+14	8.846139550892488614e+02	3.170079553826617143e-11	0.000000000000000000e+00	1.053586452693134174e+07
1.299541968000000000e+14	8.846084825608310211e+02	3.170082434599228762e-11	0.000000000000000000e+00	1.053585222687088512e+07
1.299857544000000000e+14	8.846030168781782095e+02	3.170182588090999149e-11	0.000000000000000000e+00	1.053583567047106661e+07
1.300173120000000000e+14	8.845975569025557661e+02	3.170182309778155985e-11	0.000000000000000000e+00	1.053582237312133051e+07
1.300488696000000000e+14	8.845921019698038208e+02	3.170181846218696731e-11	0.000000000000000000e+00	1.053580907846547849e+07
1.300804272000000000e+14	8.845866516923176732e+02	3.170181202749180986e-11	0.000000000000000000e+00	1.053579578829647228e+07
1.301119848000000000e+14	8.845812058437177257e+02	3.170180384649943979e-11	0.000000000000000000e+00	1.053578250435582735e+07
1.301435424000000000e+14	8.845757642916792065e+02	3.170179396734975249e-11	0.000000000000000000e+00	1.053576922833368927e+07
