time [s]	total_relief [m]	mean incision[m/s]	mean diffusion [m/s]	energy expenditure [J/s]
2.956800000000000000e+05	1.459253374572085926e-01	2.823394343141409884e-06	-1.221774682944494905e-08	1.697454358706660879e-03
2.957400000000000000e+05	1.459245116468793346e-01	2.823346614935929941e-06	-1.221766743452256697e-08	1.697444411944118783e-03
2.958000000000000000e+05	1.459236799435890131e-01	2.823322286732724884e-06	-1.221757849264107396e-08	1.697434538959628281e-03
2.958600000000000000e+05	1.459228423384007212e-01	2.823308337733395639e-06	-1.221748074169974353e-08	1.697424703656371563e-03
2.959200000000000000e+05	1.459219988266501622e-01	2.823332010277653591e-06	-1.221737487149993855e-08	1.697414890030472237e-03
2.959800000000000000e+05	1.459211494078073990e-01	2.823267283448200012e-06	-1.221709466464126463e-08	1.697405040035796864e-03
2.960400000000000000e+05	1.459202940853228103e-01	2.823274343443823168e-06	-1.221683278276460745e-08	1.697395290361863656e-03
2.961000000000000000e+05	1.459194328664572271e-01	2.823273860367332965e-06	-1.221658827232998027e-08	1.697385530196869521e-03
2.961600000000000000e+05	1.459185657620976351e-01	2.823256026954220812e-06	-1.221636007593740596e-08	1.697375771154710500e-03
2.962200000000000000e+05	1.459176927865585283e-01	2.823223173041251372e-06	-1.221614707309181524e-08	1.697366039985743081e-03
2.962800000000000000e+05	1.459168139573701062e-01	2.823276110149692834e-06	-1.221594811264535983e-08	1.697356359846593403e-03
2.963400000000000000e+05	1.459159292950532039e-01	2.823277463808516051e-06	-1.221576979158745512e-08	1.697346598320433747e-03
2.964000000000000000e+05	1.459150388228733219e-01	2.823226000108320060e-06	-1.221563644833534939e-08	1.697336834980446574e-03
2.964600000000000000e+05	1.459141425665605729e-01	2.823245597811163267e-06	-1.221554351489272360e-08	1.697327151266489129e-03
2.965200000000000000e+05	1.459132405539829147e-01	2.823183021864770723e-06	-1.221548669803794925e-08	1.697317437452221852e-03
2.965800000000000000e+05	1.459123328147627074e-01	2.823331799995782499e-06	-1.221546197948551108e-08	1.697328141298353778e-03
2.966400000000000000e+05	1.459114193798281556e-01	2.823339031300273557e-06	-1.221546728368944979e-08	1.697318294580229528e-03
2.967000000000000000e+05	1.459105002808967488e-01	2.823312677108132084e-06	-1.221549743365586346e-08	1.697308436694361248e-03
2.967600000000000000e+05	1.459095755498899805e-01	2.823351878170157983e-06	-1.221554866283524829e-08	1.697298619432510789e-03
2.968200000000000000e+05	1.459086452182829508e-01	2.823298567477695373e-06	-1.221561758426189179e-08	1.697288741595374441e-03
2.968800000000000000e+05	1.459077093163951011e-01	2.823240357634225335e-06	-1.221570115633003259e-08	1.697278945922498514e-03
2.969400000000000000e+05	1.459067678726300721e-01	2.823230405904562998e-06	-1.221579665225931698e-08	1.697269239951761533e-03
2.970000000000000000e+05	1.459058209126759820e-01	2.823225100369146192e-06	-1.221590163256713807e-08	1.697259549191416960e-03
2.970600000000000000e+05	1.459048684586766176e-01	2.823234572737925334e-06	-1.221601392005069704e-08	1.697249866456743226e-03
2.971200000000000000e+05	1.459039105283863325e-01	2.823323810276737002e-06	-1.221613157691986983e-08	1.697240168930737704e-03
2.971800000000000000e+05	1.459029471343208095e-01	2.823227654703862855e-06	-1.221625288380702586e-08	1.697215727256871009e-03
2.972400000000000000e+05	1.459019742264037467e-01	2.823182227944758881e-06	-1.221640033816752154e-08	1.697206040038216381e-03
2.973000000000000000e+05	1.459010000416084141e-01	2.823189561152960240e-06	-1.221657535489108813e-08	1.697196422695872436e-03
2.973600000000000000e+05	1.459000202124096368e-01	2.823164104711578979e-06	-1.221677253791150868e-08	1.697186793766630383e-03
2.974200000000000000e+05	1.458990349535198294e-01	2.823164276151590028e-06	-1.221698827496261007e-08	1.697177203818192159e-03
2.974800000000000000e+05	1.458980441808744033e-01	2.823207713451951213e-06	-1.221722224060741545e-08	1.697177773774106871e-03
2.975400000000000000e+05	1.458970478660532866e-01	2.823209485333648314e-06	-1.221747385634022109e-08	1.697168115833410772e-03
2.976000000000000000e+05	1.458960459619243755e-01	2.823162488597251621e-06	-1.221774037243104684e-08	1.697158454770000130e-03
2.976600000000000000e+05	1.458950384118143373e-01	2.823117559124467233e-06	-1.221801949481253056e-08	1.697148865822017266e-03
2.977200000000000000e+05	1.458940251475606964e-01	2.823101832732196875e-06	-1.221830892793331504e-08	1.697139345779734992e-03
2.977800000000000000e+05	1.458930060893665337e-01	2.823058612395718463e-06	-1.221860643006383340e-08	1.697129849560187953e-03
2.978400000000000000e+05	1.458919811454817417e-01	2.823039540691719905e-06	-1.221890985457917954e-08	1.697120419580424320e-03
2.979000000000000000e+05	1.458909502120002977e-01	2.823017141316674002e-06	-1.221921717928762065e-08	1.697111018564393357e-03
2.979600000000000000e+05	1.458899131727304788e-01	2.822907492357587424e-06	-1.221952652624172344e-08	1.697101651641460532e-03
2.980200000000000000e+05	1.458888698991430144e-01	2.822852609863697940e-06	-1.221983617379410124e-08	1.697092453454528789e-03
2.980800000000000000e+05	1.458878202503943733e-01	2.822860296416649235e-06	-1.222014456252894259e-08	1.697083339486027886e-03
2.981400000000000000e+05	1.458867640734230475e-01	2.822801818846416230e-06	-1.222045029655855064e-08	1.697074213179471927e-03
2.982000000000000000e+05	1.458857012031156142e-01	2.822741604983402106e-06	-1.222071642621257570e-08	1.697065176645383422e-03
2.982600000000000000e+05	1.458846314625390217e-01	2.822692975780828982e-06	-1.222094777194741422e-08	1.697056232624356582e-03
2.983200000000000000e+05	1.458835546632353819e-01	2.822766297200278324e-06	-1.222114859152790046e-08	1.697047363292282897e-03
2.983800000000000000e+05	1.458824706055748821e-01	2.822711091945552397e-06	-1.222133593736594220e-08	1.697038380498590206e-03
2.984400000000000000e+05	1.458813790791622933e-01	2.822643276090146064e-06	-1.222152600285330457e-08	1.697029482610102778e-03
2.985000000000000000e+05	1.458802798632928277e-01	2.822682211018997726e-06	-1.222171905316460356e-08	1.697006082831336660e-03
2.985600000000000000e+05	1.458791686707156254e-01	2.822764296745514750e-06	-1.222191472020746100e-08	1.696997228921492441e-03
2.986200000000000000e+05	1.458780534994653100e-01	2.822703075024581242e-06	-1.222225258553105894e-08	1.696988248032650810e-03
2.986800000000000000e+05	1.458769297416111499e-01	2.822730806381685153e-06	-1.222256343956120762e-08	1.696979361101515812e-03
2.987400000000000000e+05	1.458757973718199374e-01	2.822778747896142630e-06	-1.222285030199700583e-08	1.696970430894821245e-03
2.988000000000000000e+05	1.458746560677510462e-01	2.822828763112023646e-06	-1.222311573558846497e-08	1.696961426260729490e-03
2.988600000000000000e+05	1.458735055656773250e-01	2.822831620328477927e-06	-1.222336194246541866e-08	1.696952344032080871e-03
2.989200000000000000e+05	1.458723455873939812e-01	2.822854938730348144e-06	-1.222359084082355135e-08	1.696943257014162142e-03
2.989800000000000000e+05	1.458711758505794598e-01	2.822809850531767544e-06	-1.222380412253394132e-08	1.696934133657348413e-03
2.990400000000000000e+05	1.458699960679797070e-01	2.822779698645745035e-06	-1.222400329937423310e-08	1.696925079552802883e-03
2.991000000000000000e+05	1.458688059483243815e-01	2.822808632681442953e-06	-1.222418974334255520e-08	1.696916071672133208e-03
2.991600000000000000e+05	1.458676051969949872e-01	2.822916319761265478e-06	-1.222436453939827793e-08	1.696907018851916008e-03
2.992200000000000000e+05	1.458663935167304748e-01	2.822868232854882895e-06	-1.222452876918501148e-08	1.696897799576150027e-03
2.992800000000000000e+05	1.458651706083241573e-01	2.822880488313818143e-06	-1.222467575934352646e-08	1.696888654256022751e-03
2.993400000000000000e+05	1.458639361713155724e-01	2.822895523719777753e-06	-1.222492629687210083e-08	1.696879489796090717e-03
2.994000000000000000e+05	1.458626899046734371e-01	2.822906739234111535e-06	-1.222515510733042505e-08	1.696870301746442999e-03
2.994600000000000000e+05	1.458614315074678591e-01	2.822902663331779130e-06	-1.222536690874650666e-08	1.696861096035591834e-03
2.995200000000000000e+05	1.458601606795291716e-01	2.822858413374385095e-06	-1.222556440930748906e-08	1.696851896287942607e-03
2.995800000000000000e+05	1.458588771220914182e-01	2.822872076186021602e-06	-1.222574989462862107e-08	1.696842764523290433e-03
2.996400000000000000e+05	1.458575805384180468e-01	2.822856702296597441e-06	-1.222592528953424861e-08	1.696833611387563211e-03
2.997000000000000000e+05	1.458562706344087301e-01	2.822879055227787961e-06	-1.222609221101833795e-08	1.696824481706569587e-03
2.997600000000000000e+05	1.458549471191842306e-01	2.822894679141055523e-06	-1.222625201357863697e-08	1.696815317272321001e-03
2.998200000000000000e+05	1.458536097056484793e-01	2.822840907448265663e-06	-1.222640582797832551e-08	1.696806128480161328e-03
2.998800000000000000e+05	1.458522581110256178e-01	2.822826619978089693e-06	-1.222655459435568630e-08	1.696797022432673663e-03
2.999400000000000000e+05	1.458508920573699796e-01	2.822855864167467405e-06	-1.222669909061478488e-08	1.696787938204427073e-03
3.000000000000000000e+05	1.458495112720480380e-01	2.822871090555062445e-06	-1.222684145894063540e-08	1.696778808622707987e-03
3.000600000000000000e+05	1.458481154881897668e-01	2.822863390043405861e-06	-1.222705817489689442e-08	1.696769655323491100e-03
3.001200000000000000e+05	1.458467044451086658e-01	2.822798611801599836e-06	-1.222725865401104326e-08	1.696760513573502584e-03
3.001800000000000000e+05	1.458452778886883405e-01	2.822797570863947531e-06	-1.222744343430441246e-08	1.696751471481761434e-03
3.002400000000000000e+05	1.458438355717348589e-01	2.822717530854847620e-06	-1.222761300508377703e-08	1.696742430711258541e-03
3.003000000000000000e+05	1.458423772542932206e-01	2.822646811892465636e-06	-1.222776781876653522e-08	1.696733513199122270e-03
3.003600000000000000e+05	1.458409027039275219e-01	2.822634310239122941e-06	-1.222790830132298698e-08	1.696724704583601247e-03
3.004200000000000000e+05	1.458394116959633169e-01	2.822585612421515983e-06	-1.222803486108519370e-08	1.696715915044188106e-03
3.004800000000000000e+05	1.458379040136833227e-01	2.822488476029436295e-06	-1.222814789587679370e-08	1.696707200461347598e-03
3.005400000000000000e+05	1.458363794484623666e-01	2.822462275786428299e-06	-1.222824779854469313e-08	1.696698635607740658e-03
3.006000000000000000e+05	1.458348377998285594e-01	2.822421284195498159e-06	-1.222834593627676822e-08	1.696690111032926824e-03
3.006600000000000000e+05	1.458332788754394538e-01	2.822367401012278254e-06	-1.222847173540048822e-08	1.696681649566072819e-03
3.007200000000000000e+05	1.458317024909650261e-01	2.822512105102750443e-06	-1.222862036347845025e-08	1.696673271059151791e-03
3.007800000000000000e+05	1.458301084698729877e-01	2.822504361850219610e-06	-1.222873977850260617e-08	1.696664669011351597e-03
3.008400000000000000e+05	1.458284966431163399e-01	2.822484056967071758e-06	-1.222883471216959046e-08	1.696656078728880999e-03
3.009000000000000000e+05	1.458268668487253394e-01	2.822583412921622936e-06	-1.222890922982688288e-08	1.696657680136828654e-03
3.009600000000000000e+05	1.458252189313104796e-01	2.822546672748564074e-06	-1.222896794039914001e-08	1.696648967598985347e-03
3.010200000000000000e+05	1.458235527414840915e-01	2.822581767680818313e-06	-1.222901267530729777e-08	1.696640311668991957e-03
3.010800000000000000e+05	1.458218681352115298e-01	2.822534907019693697e-06	-1.222904597742401394e-08	1.696631601510487563e-03
3.011400000000000000e+05	1.458201649731030447e-01	2.822459333204976307e-06	-1.222907004404307521e-08	1.696622963617289755e-03
3.012000000000000000e+05	1.458184431196596353e-01	2.822438015092688499e-06	-1.222908679456840062e-08	1.696614442314648384e-03
3.012600000000000000e+05	1.458167024424851799e-01	2.822336285419111349e-06	-1.222909786821925893e-08	1.696605953884862926e-03
3.013200000000000000e+05	1.458149428114788038e-01	2.822281442996650604e-06	-1.222910466100912970e-08	1.696597622430147346e-03
3.013800000000000000e+05	1.458131640980198096e-01	2.822220756442254713e-06	-1.222910835796706665e-08	1.696589375599370482e-03
3.014400000000000000e+05	1.458113661741581579e-01	2.822236951107415797e-06	-1.222911023557015459e-08	1.696581222416109792e-03
3.015000000000000000e+05	1.458095489118219068e-01	2.822191249667986460e-06	-1.222911135359652483e-08	1.696573044237895513e-03
3.015600000000000000e+05	1.458077121820523236e-01	2.822220004462826416e-06	-1.222911258283984141e-08	1.696564936585708309e-03
3.016200000000000000e+05	1.458058558542768279e-01	2.822193887957426976e-06	-1.222911529646790591e-08	1.696552303198946678e-03
3.016800000000000000e+05	1.458039757386656587e-01	2.822148527019459741e-06	-1.222912864401765478e-08	1.696544191469200871e-03
3.017400000000000000e+05	1.458020619396435957e-01	2.822171252070389034e-06	-1.222916853830420031e-08	1.696536149721168197e-03
3.018000000000000000e+05	1.458001316721428131e-01	2.822217297240641019e-06	-1.222923222264499017e-08	1.696528072841609579e-03
3.018600000000000000e+05	1.457981834029425106e-01	2.822193242279512087e-06	-1.222931733617045595e-08	1.696519924805529531e-03
3.019200000000000000e+05	1.457962168275943327e-01	2.822325748585674449e-06	-1.222947117977103955e-08	1.696511813760412076e-03
3.019800000000000000e+05	1.457942314372015213e-01	2.822356065224608198e-06	-1.222962812475013056e-08	1.696503497990342569e-03
3.020400000000000000e+05	1.457922268062370463e-01	2.822263824674312893e-06	-1.222999413816518116e-08	1.696495135192574270e-03
3.021000000000000000e+05	1.457902025441243921e-01	2.822292949601550735e-06	-1.223033751117729726e-08	1.696486914178228431e-03
3.021600000000000000e+05	1.457881582935621756e-01	2.822321633825977486e-06	-1.223068104112758850e-08	1.696478647687550039e-03
3.022200000000000000e+05	1.457860937232017817e-01	2.822518517300652457e-06	-1.223102006083168800e-08	1.696470336400387850e-03
3.022800000000000000e+05	1.457840085224542392e-01	2.822453421396186526e-06	-1.223135414643452900e-08	1.696461720753839227e-03
3.023400000000000000e+05	1.457819023970793326e-01	2.822579824415289200e-06	-1.223170059479698312e-08	1.696452713680353733e-03
3.024000000000000000e+05	1.457797750655782376e-01	2.822624116706196893e-06	-1.223205845091820312e-08	1.696444002372651414e-03
3.024600000000000000e+05	1.457776262562340552e-01	2.822565750291404259e-06	-1.223242343737109620e-08	1.696435222159575502e-03
3.025200000000000000e+05	1.457754557046936350e-01	2.822532065950751532e-06	-1.223279358966565687e-08	1.696426531455958245e-03
3.025800000000000000e+05	1.457732631519967625e-01	2.822473515856123133e-06	-1.223316714964807330e-08	1.696417892163773391e-03
3.026400000000000000e+05	1.457710483429725812e-01	2.822496201282182421e-06	-1.223354249564410856e-08	1.696409342651279597e-03
3.027000000000000000e+05	1.457688110249361901e-01	2.822452261771250624e-06	-1.223391821381745421e-08	1.696400757550728779e-03
3.027600000000000000e+05	1.457665509466278819e-01	2.822478603676092454e-06	-1.223429675381057957e-08	1.696392239679086382e-03
3.028200000000000000e+05	1.457642678573465855e-01	2.822436524104940821e-06	-1.223467921190800973e-08	1.696383680571689591e-03
3.028800000000000000e+05	1.457619615062356322e-01	2.822472571272527560e-06	-1.223506570622064253e-08	1.696375185812473230e-03
3.029400000000000000e+05	1.457596316416829574e-01	2.822498451366635744e-06	-1.223545566971063588e-08	1.696366634827782289e-03
3.030000000000000000e+05	1.457572780108025157e-01	2.822500920975302565e-06	-1.223583833118027632e-08	1.696343437050016516e-03
3.030600000000000000e+05	1.457548962997651520e-01	2.822416079062351215e-06	-1.223621293473254751e-08	1.696334841122918574e-03
3.031200000000000000e+05	1.457524944944505185e-01	2.822399144275545045e-06	-1.223657965844438065e-08	1.696326375548178880e-03
3.031800000000000000e+05	1.457500679736652704e-01	2.822392658425639261e-06	-1.223693775743261138e-08	1.696317935541776997e-03
3.032400000000000000e+05	1.457476167060932637e-01	2.822389308797800045e-06	-1.223728643408607252e-08	1.696309504991872549e-03
3.033000000000000000e+05	1.457451403674266677e-01	2.822314362903017450e-06	-1.223762493067373614e-08	1.696301079073133343e-03
3.033600000000000000e+05	1.457426386947810182e-01	2.822315423443601957e-06	-1.223795256892801237e-08	1.696292768290677240e-03
3.034200000000000000e+05	1.457401114124147745e-01	2.822331100751509033e-06	-1.223826877712498666e-08	1.696284455365948017e-03
3.034800000000000000e+05	1.457375582408575176e-01	2.822270788197289199e-06	-1.223868205020674056e-08	1.696276117759554962e-03
3.035400000000000000e+05	1.457349788948330838e-01	2.822274669711142580e-06	-1.223907625017828382e-08	1.696267872591462412e-03
3.036000000000000000e+05	1.457323730828901653e-01	2.822272170200583030e-06	-1.223944668741600347e-08	1.696259620824960542e-03
3.036600000000000000e+05	1.457297405067737861e-01	2.822339835866179534e-06	-1.223979251739305307e-08	1.696251372344098011e-03
3.037200000000000000e+05	1.457270808608360502e-01	2.822440341150266589e-06	-1.224011328791165744e-08	1.696243018905959753e-03
3.037800000000000000e+05	1.457243938314542187e-01	2.822405645554449461e-06	-1.224044621136474764e-08	1.696234509870134417e-03
3.038400000000000000e+05	1.457216790964744879e-01	2.822379110458540967e-06	-1.224074099775669649e-08	1.696226053863777051e-03
3.039000000000000000e+05	1.457189363246914338e-01	2.822379010865662332e-06	-1.224105044575942278e-08	1.696217638352240506e-03
3.039600000000000000e+05	1.457161651753754172e-01	2.822359111481056990e-06	-1.224123235521086134e-08	1.696209222516831304e-03
3.040200000000000000e+05	1.457133652978584437e-01	2.822414115466430899e-06	-1.224135076063157245e-08	1.696200837110006668e-03
3.040800000000000000e+05	1.457105363311884949e-01	2.822473470204728481e-06	-1.224141234593264058e-08	1.696192366636710153e-03
3.041400000000000000e+05	1.457076779038612990e-01	2.822465773982599208e-06	-1.224142327870984126e-08	1.696183804470437510e-03
3.042000000000000000e+05	1.457047896336376436e-01	2.822453500416919320e-06	-1.224138923315039485e-08	1.696175254164330494e-03
3.042600000000000000e+05	1.457018711274523648e-01	2.822420352304789133e-06	-1.224131541482816028e-08	1.696166722851687398e-03
3.043200000000000000e+05	1.456989219814208703e-01	2.822328962328334416e-06	-1.224120658650215766e-08	1.696158242808065014e-03
3.043800000000000000e+05	1.456959417809463586e-01	2.822193978194724218e-06	-1.224108594692883588e-08	1.696149412598833665e-03
3.044400000000000000e+05	1.456929301009309563e-01	2.822173139232343179e-06	-1.224095739024948102e-08	1.696141282256384249e-03
3.045000000000000000e+05	1.456898865060913817e-01	2.822142210869902056e-06	-1.224081925659814811e-08	1.696133184271599341e-03
3.045600000000000000e+05	1.456868105513796363e-01	2.822089543789446059e-06	-1.224067249768229622e-08	1.696125134229526949e-03
3.046200000000000000e+05	1.456837017825068359e-01	2.822014116244680506e-06	-1.224052140941106696e-08	1.696117165691304451e-03
3.046800000000000000e+05	1.456805597365683769e-01	2.822057006666232227e-06	-1.224032610149635531e-08	1.696109313788182835e-03
3.047400000000000000e+05	1.456773839427662476e-01	2.822050688769598362e-06	-1.224015440252019467e-08	1.696101395996759461e-03
3.048000000000000000e+05	1.456741739232247368e-01	2.822017168180790988e-06	-1.224000466679255697e-08	1.696093488220242959e-03
3.048600000000000000e+05	1.456709291938938777e-01	2.821994441394499132e-06	-1.223987527999550943e-08	1.696085632404754169e-03
3.049200000000000000e+05	1.456676492655346600e-01	2.821925141434947680e-06	-1.223976466178288111e-08	1.696077811861560663e-03
3.049800000000000000e+05	1.456643336447794868e-01	2.821944653243888440e-06	-1.223967127009180284e-08	1.696070098434767975e-03
3.050400000000000000e+05	1.456609818352607166e-01	2.821858760580575380e-06	-1.223959361427939085e-08	1.696062355040909349e-03
3.051000000000000000e+05	1.456575933387997401e-01	2.821904823573153588e-06	-1.223953041124460882e-08	1.696054744318924862e-03
3.051600000000000000e+05	1.456541676566485977e-01	2.821901686811465198e-06	-1.223961238910166674e-08	1.696047062608756076e-03
3.052200000000000000e+05	1.456507042907763116e-01	2.821889578617692136e-06	-1.223967355170312195e-08	1.696039385612791144e-03
3.052800000000000000e+05	1.456472027451917173e-01	2.821857634575632458e-06	-1.223971539774785952e-08	1.696031727208153475e-03
3.053400000000000000e+05	1.456436625272941876e-01	2.821924811719957611e-06	-1.223973933786414658e-08	1.696024118035935595e-03
3.054000000000000000e+05	1.456400831492448977e-01	2.821908478358671105e-06	-1.223974669570688240e-08	1.696016405157039055e-03
3.054600000000000000e+05	1.456364641293499407e-01	2.821946327330115055e-06	-1.223973871312279211e-08	1.696008717472908709e-03
3.055200000000000000e+05	1.456328049934475510e-01	2.822005819714104973e-06	-1.223974116224045339e-08	1.696000971391485937e-03
3.055800000000000000e+05	1.456291052762859473e-01	2.821985895223820427e-06	-1.223975199175983132e-08	1.695993133495910746e-03
3.056400000000000000e+05	1.456253645228752780e-01	2.821991840564838293e-06	-1.223976958641016875e-08	1.695985326331684445e-03
3.057000000000000000e+05	1.456215822897972689e-01	2.821947961711469403e-06	-1.223981778828140893e-08	1.695977509965280929e-03
3.057600000000000000e+05	1.456177581464587756e-01	2.821928979279526186e-06	-1.223989259143428958e-08	1.695969761239585118e-03
3.058200000000000000e+05	1.456138916762760027e-01	2.821896443341204721e-06	-1.223999039660674234e-08	1.695962041692691694e-03
3.058800000000000000e+05	1.456099824777808693e-01	2.821855068487842373e-06	-1.224010796762852539e-08	1.695954372205270462e-03
3.059400000000000000e+05	1.456060301656423861e-01	2.821897148000367044e-06	-1.224024239300935463e-08	1.695946766387275081e-03
3.060000000000000000e+05	1.456020343715992704e-01	2.821932526789129003e-06	-1.224039105198946251e-08	1.695939095423494450e-03
3.060600000000000000e+05	1.455979947453023560e-01	2.822008536634538518e-06	-1.224055164664281841e-08	1.695931369632746634e-03
3.061200000000000000e+05	1.455939109550672406e-01	2.822083437117724877e-06	-1.224072215304489005e-08	1.695923526293592262e-03
3.061800000000000000e+05	1.455897826885396706e-01	2.822055717529436495e-06	-1.224090080621545501e-08	1.695915567102721649e-03
3.062400000000000000e+05	1.455856096532771315e-01	2.822071200021602916e-06	-1.224108606244899909e-08	1.695907650413812839e-03
3.063000000000000000e+05	1.455813915772515843e-01	2.822094500015478685e-06	-1.224127656823364965e-08	1.695899709545992552e-03
3.063600000000000000e+05	1.455771282092784003e-01	2.822071848189397412e-06	-1.224152999341748075e-08	1.695891732426935226e-03
3.064200000000000000e+05	1.455728193193779330e-01	2.822005167632811585e-06	-1.224177135520089358e-08	1.695883789873768631e-03
3.064800000000000000e+05	1.455684646990751396e-01	2.822076209925508897e-06	-1.224200073505071629e-08	1.695875949851450432e-03
3.065400000000000000e+05	1.455640641616438025e-01	2.822040039060803326e-06	-1.224221902606391519e-08	1.695867999840647549e-03
3.066000000000000000e+05	1.455596175423010952e-01	2.822002529597181527e-06	-1.224243639005363937e-08	1.695860105312906822e-03
3.066600000000000000e+05	1.455551246983578795e-01	2.822001359827974068e-06	-1.224265120140789664e-08	1.695852268335381772e-03
3.067200000000000000e+05	1.455505855093305045e-01	2.821993129109494468e-06	-1.224286224075895238e-08	1.695844432831579559e-03
3.067800000000000000e+05	1.455459998770183283e-01	2.821948723335254225e-06	-1.224317215653003371e-08	1.695836609703968130e-03
3.068400000000000000e+05	1.455413677255514848e-01	2.821969174498893120e-06	-1.224346839639557001e-08	1.695828854626382385e-03
3.069000000000000000e+05	1.455366890014127002e-01	2.821944265753449348e-06	-1.224375633331548373e-08	1.695821067530793591e-03
3.069600000000000000e+05	1.455319636734362376e-01	2.821941606920186926e-06	-1.224404170083418225e-08	1.695813318430739467e-03
3.070200000000000000e+05	1.455271917327867481e-01	2.821933038543653512e-06	-1.224432284383715355e-08	1.695805572993469611e-03
3.070800000000000000e+05	1.455223731929200792e-01	2.821908122395868959e-06	-1.224459849203501256e-08	1.695797840345329753e-03
3.071400000000000000e+05	1.455175080895280693e-01	2.821878285343037266e-06	-1.224486768158018890e-08	1.695790145723104344e-03
3.072000000000000000e+05	1.455125964804682703e-01	2.821865229011199053e-06	-1.224512969131734297e-08	1.695782496730852476e-03
3.072600000000000000e+05	1.455076384456796545e-01	2.821914390829533602e-06	-1.224538399133629037e-08	1.695774867483168134e-03
3.073200000000000000e+05	1.455026340870765600e-01	2.821947763136876897e-06	-1.224561315198300426e-08	1.695767161975101234e-03
3.073800000000000000e+05	1.454975835284097185e-01	2.821918354887516798e-06	-1.224582028790312698e-08	1.695759404612293348e-03
3.074400000000000000e+05	1.454924869150823197e-01	2.821820846239735150e-06	-1.224600813641107298e-08	1.695751692313471207e-03
3.075000000000000000e+05	1.454873444139112293e-01	2.821868244970710384e-06	-1.224617909580281952e-08	1.695744130202912585e-03
3.075600000000000000e+05	1.454821562128263412e-01	2.821936756946455941e-06	-1.224633526075162687e-08	1.695736494681445968e-03
3.076200000000000000e+05	1.454769225205029548e-01	2.821839935541943482e-06	-1.224647845479119100e-08	1.695728753189323489e-03
3.076800000000000000e+05	1.454716435659268725e-01	2.821859198931491496e-06	-1.224655632257734020e-08	1.695721160893799663e-03
3.077400000000000000e+05	1.454663195978933565e-01	2.821808534133586482e-06	-1.224659647140381780e-08	1.695713538750291509e-03
3.078000000000000000e+05	1.454609508844445787e-01	2.821751080550772823e-06	-1.224664121798529064e-08	1.695705994732187721e-03
3.078600000000000000e+05	1.454555377122512538e-01	2.821707077294406806e-06	-1.224669039921737066e-08	1.695698539309052101e-03
3.079200000000000000e+05	1.454500803859470892e-01	2.821693138618268735e-06	-1.224674374832867226e-08	1.695691151717120676e-03
3.079800000000000000e+05	1.454445792274235150e-01	2.821560016266745948e-06	-1.224681862942472236e-08	1.695683785553414764e-03
3.080400000000000000e+05	1.454390345750953828e-01	2.821541638508203315e-06	-1.224691227630069535e-08	1.695676624712397825e-03
3.081000000000000000e+05	1.454334467831460143e-01	2.821697175040187099e-06	-1.224702213979489745e-08	1.695669492087946038e-03
3.081600000000000000e+05	1.454278162207617853e-01	2.821813917401501037e-06	-1.224714587563199925e-08	1.695662119265495173e-03
3.082200000000000000e+05	1.454221432713648232e-01	2.821899136314118224e-06	-1.224728133223517131e-08	1.695654566091927889e-03
3.082800000000000000e+05	1.454164283318524487e-01	2.822002552976900658e-06	-1.224742021545856506e-08	1.695646881197040339e-03
3.083400000000000000e+05	1.454106718118506336e-01	2.822069786257927814e-06	-1.224769298145523234e-08	1.695639036492265460e-03
3.084000000000000000e+05	1.454048741329888039e-01	2.822099237067012730e-06	-1.224794058582126980e-08	1.695631087610213099e-03
3.084600000000000000e+05	1.453990357282012869e-01	2.822095683705611647e-06	-1.224818021570172049e-08	1.695623092896711209e-03
3.085200000000000000e+05	1.453931570410604557e-01	2.822116297520793743e-06	-1.224849903441714247e-08	1.695615103297063537e-03
3.085800000000000000e+05	1.453872385251457344e-01	2.822133694866408494e-06	-1.224878841561143404e-08	1.695607081393566600e-03
3.086400000000000000e+05	1.453812806434509053e-01	2.822187354709282022e-06	-1.224904947945465364e-08	1.695599032195412243e-03
3.087000000000000000e+05	1.453752838678323833e-01	2.822145231793434728e-06	-1.224930800156299411e-08	1.695590899784959072e-03
3.087600000000000000e+05	1.453692486784990967e-01	2.822128659040321665e-06	-1.224956168637611669e-08	1.695582831980828363e-03
3.088200000000000000e+05	1.453631755635451106e-01	2.822249103116421911e-06	-1.224980847309131076e-08	1.695574789360773616e-03
3.088800000000000000e+05	1.453570650185243562e-01	2.822292264836967611e-06	-1.225005214775964559e-08	1.695566560487092415e-03
3.089400000000000000e+05	1.453509175460582503e-01	2.822319725154809609e-06	-1.225031013908200433e-08	1.695558264628966747e-03
3.090000000000000000e+05	1.453447336554632152e-01	2.822272857188270192e-06	-1.225057888385627804e-08	1.695549925995147285e-03
3.090600000000000000e+05	1.453385138623842499e-01	2.822280071754479652e-06	-1.225085517156873212e-08	1.695541659274598734e-03
3.091200000000000000e+05	1.453322586884223389e-01	2.822332426980531858e-06	-1.225113612298221444e-08	1.695533380993948132e-03
3.091800000000000000e+05	1.453259686607454859e-01	2.822449943836188679e-06	-1.225141922631862850e-08	1.695525021483612659e-03
3.092400000000000000e+05	1.453196443116771819e-01	2.822461708551377882e-06	-1.225170256820110826e-08	1.695516480181012784e-03
3.093000000000000000e+05	1.453132861782585605e-01	2.822422420754424593e-06	-1.225198445893659659e-08	1.695492907680595449e-03
